_step,train/loss,train/lm_loss,train/perplexity,val/loss,lr
487,2.605741262435913,2.605741262435913,13.541259765625,,2.5125888889525057e-06
488,2.5723650455474854,2.5723650455474854,13.096761703491211,,2.4937134596416823e-06
489,2.6691129207611084,2.6691129207611084,14.427165985107422,,2.4748856141450132e-06
490,2.2994778156280518,2.2994778156280518,9.968975067138672,,2.4561057099238973e-06
491,2.0376782417297363,2.0376782417297363,7.672774314880371,,2.4373741035295357e-06
492,2.451763391494751,2.451763391494751,11.608799934387207,,2.418691150596158e-06
493,2.4978785514831543,2.4978785514831543,12.15667724609375,,2.4000572058342637e-06
494,2.9280428886413574,2.9280428886413574,18.69101333618164,,2.3814726230239006e-06
495,2.423222064971924,2.423222064971924,11.28215217590332,,2.362937755007935e-06
496,2.462047815322876,2.462047815322876,11.728805541992188,,2.3444529536853645e-06
497,2.8584256172180176,2.8584256172180176,17.434057235717773,,2.3260185700046295e-06
498,2.943878173828125,2.943878173828125,18.989347457885742,,2.307634953956948e-06
499,2.0829379558563232,2.0829379558563232,8.028020858764648,,2.2893024545696822e-06
500,2.4755053520202637,2.4755053520202637,11.887713432312012,2.4676148891448975,2.271021419899696e-06
501,2.333686590194702,2.333686590194702,10.315902709960938,,2.2527921970267614e-06
502,2.473926067352295,2.473926067352295,11.8689546585083,,2.234615132046962e-06
503,2.2959635257720947,2.2959635257720947,9.934003829956055,,2.21649057006612e-06
504,2.6185994148254395,2.6185994148254395,13.716499328613281,,2.1984188551932513e-06
505,2.303478240966797,2.303478240966797,10.00893497467041,,2.1804003305340217e-06
506,2.361239194869995,2.361239194869995,10.604084014892578,,2.1624353381842457e-06
507,2.3529839515686035,2.3529839515686035,10.516905784606934,,2.144524219223383e-06
508,2.3786537647247314,2.3786537647247314,10.790367126464844,,2.126667313708062e-06
509,2.5033304691314697,2.5033304691314697,12.223134994506836,,2.1088649606656313e-06
510,2.7595739364624023,2.7595739364624023,15.793112754821777,,2.0911174980877106e-06
511,2.1122419834136963,2.1122419834136963,8.266754150390625,,2.0734252629237892e-06
512,2.309732437133789,2.309732437133789,10.07172966003418,,2.0557885910748177e-06
513,2.589322090148926,2.589322090148926,13.320738792419434,,2.03820781738683e-06
514,2.6384317874908447,2.6384317874908447,13.99124526977539,,2.0206832756445954e-06
515,2.515650749206543,2.515650749206543,12.374658584594727,,2.0032152985652708e-06
516,2.368720054626465,2.368720054626465,10.683709144592285,,1.9858042177920915e-06
517,2.512753963470459,2.512753963470459,12.33886432647705,,1.968450363888073e-06
518,2.744401454925537,2.744401454925537,15.55530071258545,,1.9511540663297284e-06
519,2.4657466411590576,2.4657466411590576,11.772269248962402,,1.933915653500826e-06
520,2.4182610511779785,2.4182610511779785,11.226320266723633,,1.916735452686139e-06
521,2.6527185440063477,2.6527185440063477,14.192569732666016,,1.8996137900652468e-06
522,2.123966693878174,2.123966693878174,8.364250183105469,,1.8825509907063328e-06
523,2.7566769123077393,2.7566769123077393,15.74742603302002,,1.8655473785600125e-06
524,2.9756836891174316,2.9756836891174316,19.6030216217041,,1.8486032764531918e-06
525,2.3180429935455322,2.3180429935455322,10.155779838562012,,1.8317190060829242e-06
526,2.6223108768463135,2.6223108768463135,13.767501831054688,,1.8148948880103174e-06
527,2.2985823154449463,2.2985823154449463,9.960052490234375,,1.7981312416544394e-06
528,2.516533613204956,2.516533613204956,12.385589599609375,,1.7814283852862507e-06
529,2.658219575881958,2.658219575881958,14.270858764648438,,1.764786636022573e-06
530,2.3203463554382324,2.3203463554382324,10.179198265075684,,1.7482063098200547e-06
531,2.4112436771392822,2.4112436771392822,11.14781665802002,,1.7316877214691863e-06
532,2.5846402645111084,2.5846402645111084,13.25851821899414,,1.7152311845883096e-06
533,2.473576307296753,2.473576307296753,11.864803314208984,,1.6988370116176766e-06
534,2.4928956031799316,2.4928956031799316,12.096251487731934,,1.6825055138135105e-06
535,2.545849323272705,2.545849323272705,12.754056930541992,,1.6662370012420931e-06
536,2.261752128601074,2.261752128601074,9.599894523620605,,1.6500317827738887e-06
537,2.2677388191223145,2.2677388191223145,9.657538414001465,,1.6338901660776662e-06
538,2.3156795501708984,2.3156795501708984,10.131805419921875,,1.6178124576146708e-06
539,2.583829879760742,2.583829879760742,13.24777889251709,,1.601798962632799e-06
540,2.4947547912597656,2.4947547912597656,12.11876106262207,,1.5858499851608006e-06
541,2.445450782775879,2.445450782775879,11.535749435424805,,1.5699658280025143e-06
542,2.301159381866455,2.301159381866455,9.985753059387207,,1.5541467927311093e-06
543,2.4586057662963867,2.4586057662963867,11.68850326538086,,1.5383931796833702e-06
544,2.300307035446167,2.300307035446167,9.977245330810547,,1.5227052879539872e-06
545,2.546501398086548,2.546501398086548,12.762374877929688,,1.5070834153898766e-06
546,2.6232125759124756,2.6232125759124756,13.779921531677246,,1.491527858584535e-06
547,2.66838002204895,2.66838002204895,14.416595458984375,,1.4760389128723968e-06
548,2.347956895828247,2.347956895828247,10.464168548583984,,1.460616872323236e-06
549,2.146549940109253,2.146549940109253,8.555291175842285,,1.4452620297365804e-06
550,1.8533132076263428,1.8533132076263428,6.380926132202148,,1.4299746766361477e-06
551,2.28438663482666,2.28438663482666,9.819661140441895,,1.4147551032643192e-06
552,2.1986024379730225,2.1986024379730225,9.012409210205078,,1.3996035985766205e-06
553,2.311840057373047,2.311840057373047,10.092979431152344,,1.3845204502362442e-06
554,2.618196964263916,2.618196964263916,13.710979461669922,,1.369505944608583e-06
555,2.5766966342926025,2.5766966342926025,13.15361499786377,,1.3545603667557911e-06
556,2.323758125305176,2.323758125305176,10.213988304138184,,1.3396840004313789e-06
557,2.044484853744507,2.044484853744507,7.725178241729736,,1.3248771280748174e-06
558,2.0728871822357178,2.0728871822357178,7.947736740112305,,1.310140030806184e-06
559,2.103196620941162,2.103196620941162,8.192316055297852,,1.2954729884208212e-06
560,2.642040967941284,2.642040967941284,14.04183292388916,,1.28087627938402e-06
561,2.4931623935699463,2.4931623935699463,12.099479675292969,,1.2663501808257444e-06
562,2.261936902999878,2.261936902999878,9.601668357849121,,1.251894968535356e-06
563,2.114743947982788,2.114743947982788,8.287463188171387,,1.2375109169563915e-06
564,2.468735933303833,2.468735933303833,11.807512283325195,,1.2231982991813428e-06
565,2.6366593837738037,2.6366593837738037,13.966468811035156,,1.2089573869464738e-06
566,2.5170319080352783,2.5170319080352783,12.391761779785156,,1.1947884506266655e-06
567,2.4124627113342285,2.4124627113342285,11.161415100097656,,1.1806917592302763e-06
568,2.535776138305664,2.535776138305664,12.626227378845215,,1.166667580394041e-06
569,2.113657236099243,2.113657236099243,8.278462409973145,,1.1527161803779868e-06
570,2.246278762817383,2.246278762817383,9.452495574951172,,1.1388378240603742e-06
571,2.3364360332489014,2.3364360332489014,10.344304084777832,,1.1250327749326772e-06
572,2.330474853515625,2.330474853515625,10.28282356262207,,1.1113012950945695e-06
573,2.106647491455078,2.106647491455078,8.220635414123535,,1.0976436452489592e-06
574,2.331761121749878,2.331761121749878,10.296058654785156,,1.0840600846970333e-06
575,2.323935031890869,2.323935031890869,10.215795516967773,,1.0705508713333313e-06
576,2.385843276977539,2.385843276977539,10.868224143981934,,1.0571162616408586e-06
577,2.2417776584625244,2.2417776584625244,9.410043716430664,,1.0437565106862075e-06
578,2.8050601482391357,2.8050601482391357,16.5280704498291,,1.03047187211472e-06
579,2.143918991088867,2.143918991088867,8.532812118530273,,1.0172625981456723e-06
580,2.1591081619262695,2.1591081619262695,8.663408279418945,,1.0041289395674802e-06
581,3.155291795730591,3.155291795730591,23.459880828857422,,9.91071145732948e-07
582,2.995450258255005,2.995450258255005,19.994359970092773,,9.780894645545215e-07
583,2.43595027923584,2.43595027923584,11.42667293548584,,9.651841424995933e-07
584,2.442640781402588,2.442640781402588,11.503379821777344,,9.52355424585818e-07
585,3.036245822906494,3.036245822906494,20.826908111572266,,9.396035543764559e-07
586,2.4046401977539062,2.4046401977539062,11.074445724487305,,9.269287739757604e-07
587,2.2574431896209717,2.2574431896209717,9.558618545532227,,9.143313240243668e-07
588,2.251542568206787,2.251542568206787,9.502382278442383,,9.018114436947373e-07
589,2.2602732181549072,2.2602732181549072,9.585707664489746,,8.893693706866124e-07
590,2.410712242126465,2.410712242126465,11.14189338684082,,8.770053412224972e-07
591,2.3648579120635986,2.3648579120635986,10.642526626586914,,8.647195900431832e-07
592,2.586869239807129,2.586869239807129,13.288105010986328,,8.525123504032817e-07
593,2.202162504196167,2.202162504196167,9.044550895690918,,8.403838540668058e-07
594,2.5333034992218018,2.5333034992218018,12.59504508972168,,8.283343313027654e-07
595,2.2653744220733643,2.2653744220733643,9.63473129272461,,8.163640108807897e-07
596,2.35626220703125,2.35626220703125,10.55143928527832,,8.044731200667966e-07
597,2.5091872215270996,2.5091872215270996,12.294933319091797,,7.926618846186646e-07
598,2.257958173751831,2.257958173751831,9.563542366027832,,7.809305287819557e-07
599,2.7606241703033447,2.7606241703033447,15.809707641601562,,7.692792752856564e-07
600,2.5859217643737793,2.5859217643737793,13.275520324707031,2.4475831985473633,7.577083453379425e-07
601,2.2078232765197754,2.2078232765197754,9.095894813537598,,7.462179586219897e-07
602,2.69307541847229,2.69307541847229,14.77705192565918,,7.348083332917927e-07
603,2.0898139476776123,2.0898139476776123,8.08341121673584,,7.23479685968031e-07
604,2.2733891010284424,2.2733891010284424,9.712260246276855,,7.122322317339542e-07
605,2.539809226989746,2.539809226989746,12.677252769470215,,7.010661841312921e-07
606,2.494296073913574,2.494296073913574,12.113204002380371,,6.899817551562127e-07
607,2.317657709121704,2.317657709121704,10.151867866516113,,6.789791552552838e-07
608,2.3295822143554688,2.3295822143554688,10.273648262023926,,6.680585933214895e-07
609,2.3023269176483154,2.3023269176483154,9.997418403625488,,6.572202766902569e-07
610,2.5738961696624756,2.5738961696624756,13.116830825805664,,6.46464411135519e-07
611,2.668410539627075,2.668410539627075,14.417035102844238,,6.357912008658151e-07
612,2.8841712474823,2.8841712474823,17.888736724853516,,6.252008485204053e-07
613,2.7184360027313232,2.7184360027313232,15.156599044799805,,6.146935551654298e-07
614,2.3033430576324463,2.3033430576324463,10.007582664489746,,6.042695202900855e-07
615,2.3378984928131104,2.3378984928131104,10.359443664550781,,5.939289418028455e-07
616,2.036513090133667,2.036513090133667,7.663839817047119,,5.836720160276971e-07
617,2.3566548824310303,2.3566548824310303,10.555583000183105,,5.734989377004119e-07
618,2.228430986404419,2.228430986404419,9.285285949707031,,5.63409899964858e-07
619,2.6196861267089844,2.6196861267089844,13.731413841247559,,5.534050943693197e-07
620,2.530298948287964,2.530298948287964,12.557259559631348,,5.434847108628749e-07
621,2.3149983882904053,2.3149983882904053,10.124906539916992,,5.336489377917786e-07
622,2.5360093116760254,2.5360093116760254,12.629171371459961,,5.2389796189589e-07
623,2.350651264190674,2.350651264190674,10.492401123046875,,5.1423196830513e-07
624,2.747185230255127,2.747185230255127,15.598664283752441,,5.0465114053596e-07
625,2.260894536972046,2.260894536972046,9.591666221618652,,4.951556604879049e-07
626,2.161457061767578,2.161457061767578,8.683781623840332,,4.857457084400957e-07
627,2.2432405948638916,2.2432405948638916,9.423820495605469,,4.7642146304784475e-07
628,2.727945566177368,2.727945566177368,15.301419258117676,,4.6718310133926084e-07
629,2.0933568477630615,2.0933568477630615,8.112099647521973,,4.5803079871187816e-07
630,2.9941046237945557,2.9941046237945557,19.96747398376465,,4.4896472892933693e-07
631,2.7741267681121826,2.7741267681121826,16.024627685546875,,4.39985064118077e-07
632,2.375692844390869,2.375692844390869,10.758464813232422,,4.310919747640707e-07
633,2.302947759628296,2.302947759628296,10.003626823425293,,4.222856297095912e-07
634,2.4224209785461426,2.4224209785461426,11.27311897277832,,4.135661961499987e-07
635,1.906651496887207,1.906651496887207,6.730514049530029,,4.0493383963057354e-07
636,2.7897958755493164,2.7897958755493164,16.27769660949707,,3.9638872404337057e-07
637,2.3091790676116943,2.3091790676116943,10.066157341003418,,3.8793101162410417e-07
638,2.4442861080169678,2.4442861080169678,11.522321701049805,,3.795608629490738e-07
639,2.7063307762145996,2.7063307762145996,14.974230766296387,,3.712784369321121e-07
640,2.761403799057007,2.761403799057007,15.822038650512695,,3.6308389082156835e-07
641,2.2474167346954346,2.2474167346954346,9.463257789611816,,3.549773801973211e-07
642,2.569401741027832,2.569401741027832,13.05801010131836,,3.469590589678284e-07
643,2.634775400161743,2.634775400161743,13.940181732177734,,3.3902907936720353e-07
644,2.1015195846557617,2.1015195846557617,8.178587913513184,,3.3118759195232273e-07
645,2.243283748626709,2.243283748626709,9.424227714538574,,3.234347455999709e-07
646,2.590937614440918,2.590937614440918,13.342275619506836,,3.157706875040112e-07
647,2.2547590732574463,2.2547590732574463,9.53299617767334,,3.0819556317259304e-07
648,2.1510660648345947,2.1510660648345947,8.594015121459961,,3.0070951642538925e-07
649,2.285407543182373,2.285407543182373,9.829691886901855,,2.9331268939086334e-07
650,2.0890302658081055,2.0890302658081055,8.077078819274902,,2.860052225035742e-07
651,2.605379343032837,2.605379343032837,13.536359786987305,,2.787872545015069e-07
652,2.3029093742370605,2.3029093742370605,10.003243446350098,,2.716589224234406e-07
653,2.1690444946289062,2.1690444946289062,8.749919891357422,,2.646203616063475e-07
654,2.140223741531372,2.140223741531372,8.50133991241455,,2.576717056828193e-07
655,2.4861440658569336,2.4861440658569336,12.01485824584961,,2.5081308657853576e-07
656,2.460073471069336,2.460073471069336,11.705672264099121,,2.4404463450975415e-07
657,2.4687459468841553,2.4687459468841553,11.80763053894043,,2.3736647798084268e-07
658,2.3723580837249756,2.3723580837249756,10.722647666931152,,2.307787437818365e-07
659,2.118936538696289,2.118936538696289,8.322282791137695,,2.2428155698603182e-07
660,2.132707357406616,2.132707357406616,8.437679290771484,,2.1787504094761268e-07
661,2.4029345512390137,2.4029345512390137,11.055572509765625,,2.115593172993058e-07
662,2.3558926582336426,2.3558926582336426,10.547539710998535,,2.05334505950075e-07
663,2.2129549980163574,2.2129549980163574,9.142693519592285,,1.9920072508284204e-07
664,2.304844856262207,2.304844856262207,10.022623062133789,,1.9315809115224348e-07
665,2.772836923599243,2.772836923599243,16.003971099853516,,1.8720671888242058e-07
666,2.2690787315368652,2.2690787315368652,9.670487403869629,,1.81346721264839e-07
667,2.2106008529663086,2.2106008529663086,9.121194839477539,,1.75578209556147e-07
668,2.6467015743255615,2.6467015743255615,14.107429504394531,,1.699012932760602e-07
669,2.3911452293395996,2.3911452293395996,10.925999641418457,,1.6431608020528233e-07
670,2.4386472702026367,2.4386472702026367,11.457531929016113,,1.5882267638346217e-07
671,2.3506906032562256,2.3506906032562256,10.492813110351562,,1.5342118610717438e-07
672,2.5724117755889893,2.5724117755889893,13.09737491607666,,1.4811171192794628e-07
673,2.7014715671539307,2.7014715671539307,14.901644706726074,,1.42894354650307e-07
674,2.4356391429901123,2.4356391429901123,11.423118591308594,,1.3776921332987193e-07
675,2.667685031890869,2.667685031890869,14.406579971313477,,1.3273638527146638e-07
676,2.3325817584991455,2.3325817584991455,10.304511070251465,,1.277959660272743e-07
677,2.366611957550049,2.366611957550049,10.661210060119629,,1.2294804939502746e-07
678,2.3204543590545654,2.3204543590545654,10.180298805236816,,1.1819272741622367e-07
679,2.4144821166992188,2.4144821166992188,11.183977127075195,,1.1353009037437523e-07
680,2.2583167552948,2.2583167552948,9.566971778869629,,1.0896022679330265e-07
681,2.65339994430542,2.65339994430542,14.20224380493164,,1.0448322343544537e-07
682,2.3308143615722656,2.3308143615722656,10.286314964294434,,1.0009916530022256e-07
683,2.5786609649658203,2.5786609649658203,13.179478645324707,,9.580813562241276e-08
684,2.356036901473999,2.356036901473999,10.54906177520752,,9.161021587057728e-08
685,2.61218523979187,2.61218523979187,13.628800392150879,,8.75054857455132e-08
686,2.3558225631713867,2.3558225631713867,10.54680061340332,,8.34940231787379e-08
687,2.262150764465332,2.262150764465332,9.60372257232666,,7.957590433101293e-08
688,2.492243528366089,2.492243528366089,12.088366508483887,,7.575120359089416e-08
689,2.4143829345703125,2.4143829345703125,11.182868003845215,,7.201999357332346e-08
690,2.6480038166046143,2.6480038166046143,14.125812530517578,,6.838234511824748e-08
691,2.5141608715057373,2.5141608715057373,12.35623550415039,,6.483832728927219e-08
692,2.509624719619751,2.509624719619751,12.300313949584961,,6.138800737235384e-08
693,2.32875919342041,2.32875919342041,10.265196800231934,,5.803145087451945e-08
694,2.4934279918670654,2.4934279918670654,12.102693557739258,,5.476872152262558e-08
695,2.302192211151123,2.302192211151123,9.996071815490723,,5.159988126214543e-08
696,2.471975326538086,2.471975326538086,11.84582233428955,,4.852499025599533e-08
697,2.4477758407592773,2.4477758407592773,11.562601089477539,,4.5544106883390614e-08
698,2.242957353591919,2.242957353591919,9.421152114868164,,4.265728773873767e-08
699,2.221583366394043,2.221583366394043,9.22192096710205,,3.986458763056089e-08
700,2.425525665283203,2.425525665283203,11.308172225952148,2.44296932220459,3.716605958046071e-08
701,2.2500340938568115,2.2500340938568115,9.488059043884277,,3.456175482210611e-08
702,2.6212804317474365,2.6212804317474365,13.75332260131836,,3.205172280026536e-08
703,2.332411527633667,2.332411527633667,10.302757263183594,,2.9636011169861812e-08
704,2.179030656814575,2.179030656814575,8.837735176086426,,2.7314665795075135e-08
705,2.65295147895813,2.65295147895813,14.195876121520996,,2.508773074846649e-08
706,2.5172648429870605,2.5172648429870605,12.394648551940918,,2.295524831014251e-08
707,2.7677552700042725,2.7677552700042725,15.922850608825684,,2.0917258966953735e-08
708,2.4464480876922607,2.4464480876922607,11.547259330749512,,1.8973801411724668e-08
709,2.5051538944244385,2.5051538944244385,12.245443344116211,,1.7124912542520468e-08
710,2.4615042209625244,2.4615042209625244,11.722432136535645,,1.537062746194584e-08
711,2.0636000633239746,2.0636000633239746,7.874266624450684,,1.3710979476476705e-08
712,2.4939382076263428,2.4939382076263428,12.108869552612305,,1.2146000095831777e-08
713,2.3667502403259277,2.3667502403259277,10.662684440612793,,1.0675719032370303e-08
714,2.502333641052246,2.502333641052246,12.210956573486328,,9.300164200530815e-09
715,2.4155702590942383,2.4155702590942383,11.19615364074707,,8.019361716299912e-09
716,2.505317211151123,2.505317211151123,12.247444152832031,,6.833335896716531e-09
717,2.4098408222198486,2.4098408222198486,11.13218879699707,,5.7421092594101004e-09
718,2.2161574363708496,2.2161574363708496,9.172019004821777,,4.745702522174211e-09
719,2.0202693939208984,2.0202693939208984,7.540356636047363,,3.844134602570826e-09
720,2.7236409187316895,2.7236409187316895,15.23569393157959,,3.037422617573893e-09
721,2.150540351867676,2.150540351867676,8.589498519897461,,2.3255818832423894e-09
722,2.610578775405884,2.610578775405884,13.606925010681152,,1.7086259144305507e-09
723,2.323105573654175,2.323105573654175,10.207324981689453,,1.1865664245314101e-09
724,2.4745593070983887,2.4745593070983887,11.876471519470215,,7.594133252530888e-10
725,2.159205436706543,2.159205436706543,8.664250373840332,,4.2717472643227785e-10
726,2.1517255306243896,2.1517255306243896,8.599684715270996,,1.8985693587880715e-10
727,2.215998411178589,2.215998411178589,9.170560836791992,,4.746445925740695e-11
728,2.2517218589782715,2.2517218589782715,9.5040864944458,,0.0
